,geographic_name,site_type,longitude,latitude,geometry,date_mod,geo_database,google_maps,open_street_maps,aerial_photograph,cartographic_sheet,dictionary
1760,las brisas,,-75.61985274050845,3.781668271658379,POINT Z (-75.61985274050845 3.781668271658379 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1761,la aldea,,-75.61061435226823,3.79082286679204,POINT Z (-75.61061435226823 3.79082286679204 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1762,san josé,,-75.60533922100045,3.785475339718591,POINT Z (-75.60533922100045 3.785475339718591 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1763,san miguel,,-75.61023071631013,3.854415131611604,POINT Z (-75.61023071631013 3.854415131611604 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1764,patio bonito,,-75.60963608002679,3.8239476784886244,POINT Z (-75.60963608002679 3.823947678488624 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1765,el mirador,,-75.5938410078932,3.817750478411866,POINT Z (-75.5938410078932 3.817750478411866 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1766,el líbano,,-75.61585513951728,3.8057697429346673,POINT Z (-75.61585513951728 3.805769742934667 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1767,el lirio,,-75.59671559700956,3.807347071997566,POINT Z (-75.59671559700956 3.807347071997566 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1768,la argelia,,-75.59630478717145,3.826474248604482,POINT Z (-75.59630478717145 3.826474248604482 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1769,el mirador ,,-75.59516956364133,3.841398653922643,POINT Z (-75.59516956364133 3.841398653922643 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1770,la laguna,Laguna,-75.66114401028456,3.86133235034657,POINT Z (-75.66114401028456 3.86133235034657 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1771,el carmen,,-75.67737552991387,3.865414574004495,POINT Z (-75.67737552991387 3.865414574004495 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1772,babilonia,,-75.62515647482417,3.7879580617521573,POINT Z (-75.62515647482417 3.787958061752157 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1773,altamira,,-75.67422057904287,3.841813755891727,POINT Z (-75.67422057904287 3.841813755891727 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1774,establecimiento educativo vereda los sauces,Vereda,-75.6052819828294,3.821138552085076,POINT Z (-75.6052819828294 3.821138552085076 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1775,establecimiento educativo vereda la argentina,Vereda,-75.61698417543353,3.857454855365147,POINT Z (-75.61698417543353 3.857454855365147 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1776,la profunda,,-75.62574348204572,3.8619563214638752,POINT Z (-75.62574348204572 3.861956321463875 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1777,santa inés,,-75.62625887061724,3.8707325715067618,POINT Z (-75.62625887061724 3.870732571506762 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1778,la esperanza,,-75.62868029922375,3.865660175500445,POINT Z (-75.62868029922375 3.865660175500445 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1779,el bosque,,-75.6307815224689,3.8674331545117195,POINT Z (-75.63078152246889 3.86743315451172 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1780,guayabal,,-75.63165231443989,3.8600374751819335,POINT Z (-75.63165231443989 3.860037475181934 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1781,el cariño,,-75.63152589843284,3.8587507132182366,POINT Z (-75.63152589843284 3.858750713218237 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1782,el lirio,,-75.63077559014887,3.856927144544676,POINT Z (-75.63077559014887 3.856927144544676 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1783,santa rita,,-75.63836195088906,3.8521410642178546,POINT Z (-75.63836195088906 3.852141064217855 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1784,san francisco,,-75.63040362500581,3.8512411287491024,POINT Z (-75.63040362500581 3.851241128749102 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1785,la esperanza,,-75.63679666012968,3.8009896564593877,POINT Z (-75.63679666012968 3.800989656459388 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,False
1786,san ignacio,,-75.62941951219851,3.790741659260413,POINT Z (-75.62941951219851 3.790741659260413 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,True
1787,la dorada,,-75.62908266857261,3.7956060985382494,POINT Z (-75.62908266857261 3.795606098538249 0),2016-08-30T00:00:00+00:00,True,False,False,False,False,True
1788,los alpes,,-75.65391795465275,3.7260103652659073,POINT Z (-75.65391795465275 3.726010365265907 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1789,la floresta,,-75.6336565750866,3.7270631715451477,POINT Z (-75.6336565750866 3.727063171545148 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1790,santa isabel,,-75.6260373922256,3.719232059491969,POINT Z (-75.6260373922256 3.719232059491969 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1791,el recreo,,-75.59538762794695,3.731917772737299,POINT Z (-75.59538762794695 3.731917772737299 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1792,los curos,,-75.59888888715818,3.697890299285684,POINT Z (-75.59888888715818 3.697890299285684 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1793,hacienda la camelia,Hacienda,-75.60332803041166,3.695598361915025,POINT Z (-75.60332803041166 3.695598361915025 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1794,florencia,,-75.60300860715861,3.717692335937651,POINT Z (-75.60300860715861 3.717692335937651 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1795,el paraìso,,-75.65699616367776,3.7203658389969347,POINT Z (-75.65699616367776 3.720365838996935 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1796,el salado,,-75.67934120118153,3.7517794293341584,POINT Z (-75.67934120118153 3.751779429334158 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1797,la lindoza,,-75.68008086823075,3.7326284387813873,POINT Z (-75.68008086823075 3.732628438781387 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1798,balcones,,-75.60090873321546,3.7242609320877498,POINT Z (-75.60090873321546 3.72426093208775 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1799,san pablo,,-75.62006563344842,3.7384387083035753,POINT Z (-75.62006563344842 3.738438708303575 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1800,san fernando,,-75.65268111964994,3.7297735532841587,POINT Z (-75.65268111964994 3.729773553284159 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1801,la balcania,,-75.64824882099803,3.7304330871106144,POINT Z (-75.64824882099803 3.730433087110614 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,True
1802,santa librada,,-75.61825344409185,3.733492526392365,POINT Z (-75.61825344409185 3.733492526392365 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1803,la floresta,,-75.63165484411643,3.7236335560605296,POINT Z (-75.63165484411643 3.72363355606053 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1804,las flores,,-75.63612307360331,3.738463699311438,POINT Z (-75.63612307360331 3.738463699311438 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1805,filo seco,Filo,-75.62630685344476,3.7442240408335743,POINT Z (-75.62630685344476 3.744224040833574 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1806,finlandia,,-75.62447716212206,3.7387131060813674,POINT Z (-75.62447716212206 3.738713106081367 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1807,el mirador,,-75.62471538566749,3.736161062689263,POINT Z (-75.62471538566749 3.736161062689263 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1808,la sonrisa,,-75.59460726682946,3.741204175350006,POINT Z (-75.59460726682946 3.741204175350006 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1809,los lirios,,-75.59590322551142,3.7392584843910956,POINT Z (-75.59590322551142 3.739258484391096 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1810,salento,,-75.60932556900082,3.729485649374647,POINT Z (-75.60932556900082 3.729485649374647 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1811,la unión,,-75.60990060565462,3.7321621764322876,POINT Z (-75.60990060565462 3.732162176432288 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1812,buenavista,,-75.61295786668205,3.729838765140953,POINT Z (-75.61295786668205 3.729838765140953 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1813,la soledad,,-75.62627595451887,3.729122051060885,POINT Z (-75.62627595451887 3.729122051060885 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1814,la fonda,,-75.62497423765642,3.7346165954625286,POINT Z (-75.62497423765642 3.734616595462529 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1815,tachuela,,-75.65747282210023,3.7675162288018886,POINT Z (-75.65747282210023 3.767516228801889 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,True
1816,florencia,,-75.65526894425106,3.7589596020566836,POINT Z (-75.65526894425106 3.758959602056684 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1817,begonia,,-75.65375782144474,3.7630433197201345,POINT Z (-75.65375782144474 3.763043319720135 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1818,santa fé,,-75.6384929000465,3.7544652167806754,POINT Z (-75.6384929000465 3.754465216780675 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,True
1819,campo alegre,,-75.6324752055678,3.7543433037018015,POINT Z (-75.6324752055678 3.754343303701801 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1820,el agrado,,-75.61669159167997,3.7631049368492224,POINT Z (-75.61669159167997 3.763104936849222 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1821,barcelona,,-75.60522438589497,3.756335113825964,POINT Z (-75.60522438589497 3.756335113825964 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1822,el corazón,,-75.60190936143793,3.7594416520254508,POINT Z (-75.60190936143793 3.759441652025451 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1823,santa isabel,,-75.59745489201582,3.757553361623156,POINT Z (-75.59745489201582 3.757553361623156 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1824,san isidro,,-75.59739433933983,3.7604191187957867,POINT Z (-75.59739433933983 3.760419118795787 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1825,las dos aguas,,-75.60052763067043,3.74608925683878,POINT Z (-75.60052763067043 3.74608925683878 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,True
1826,el cural,,-75.60534849716905,3.7487676348165277,POINT Z (-75.60534849716905 3.748767634816528 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1827,la ilusión,,-75.60027057681437,3.7531697929244663,POINT Z (-75.60027057681437 3.753169792924466 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1828,el salado,,-75.61053667119229,3.746771044510425,POINT Z (-75.61053667119229 3.746771044510425 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1829,el sinabrio,,-75.61109196043093,3.726062983711228,POINT Z (-75.61109196043093 3.726062983711228 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1830,los retazos,,-75.60542241806763,3.717769329185079,POINT Z (-75.60542241806763 3.717769329185079 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1831,el santuario,,-75.61838752914,3.7147123448256716,POINT Z (-75.61838752913999 3.714712344825672 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1832,el porvenir,,-75.66740721546508,3.703628592234968,POINT Z (-75.66740721546508 3.703628592234968 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1833,santa rita,,-75.66410673373376,3.7061265303818787,POINT Z (-75.66410673373376 3.706126530381879 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1834,la aurora,,-75.63949986956474,3.701536649462405,POINT Z (-75.63949986956474 3.701536649462405 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1835,el diamante,,-75.62296679558011,3.7012799497474003,POINT Z (-75.62296679558011 3.7012799497474 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1836,la misión,,-75.6102515680145,3.707611892423367,POINT Z (-75.6102515680145 3.707611892423367 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,True
1837,argentina linday,,-75.60345167508038,3.7075240092573094,POINT Z (-75.60345167508038 3.707524009257309 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1838,el espinazo,,-75.60286307434592,3.694874527792195,POINT Z (-75.60286307434592 3.694874527792195 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1839,la suiza,,-75.61290944962884,3.696393486934604,POINT Z (-75.61290944962884 3.696393486934604 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1840,las guacas,,-75.61342341347076,3.69402354357988,POINT Z (-75.61342341347076 3.69402354357988 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,True
1841,florestales,,-75.66343446129821,3.6950116777189175,POINT Z (-75.66343446129821 3.695011677718917 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,True
1842,los alpes,,-75.66836924484764,3.6969962856170917,POINT Z (-75.66836924484764 3.696996285617092 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1843,la aurora,,-75.67186792984357,3.7300455983377145,POINT Z (-75.67186792984357 3.730045598337715 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1844,la esperanza,,-75.64381016900062,3.7254638727893843,POINT Z (-75.64381016900062 3.725463872789384 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1845,el paisaje,,-75.72284059380488,3.701995501842096,POINT Z (-75.72284059380488 3.701995501842096 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,True
1846,la esmeralda,,-75.6808668556298,3.7143536583043613,POINT Z (-75.6808668556298 3.714353658304361 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1847,el mirador,,-75.6615766816142,3.7104854936949416,POINT Z (-75.66157668161421 3.710485493694942 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1848,el oriente,,-75.66420249290911,3.7075917972913084,POINT Z (-75.66420249290911 3.707591797291308 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1849,los naranjos,,-75.66748165519927,3.7017116316595042,POINT Z (-75.66748165519927 3.701711631659504 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1850,el paraíso,,-75.61806330536123,3.777990516123409,POINT Z (-75.61806330536123 3.777990516123409 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1851,villa maría,,-75.61109945040647,3.772754635214058,POINT Z (-75.61109945040647 3.772754635214058 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1852,el arretranco,,-75.6235844588953,3.769735444294667,POINT Z (-75.62358445889529 3.769735444294667 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1853,la estrella,,-75.60967273440987,3.765938190987848,POINT Z (-75.60967273440987 3.765938190987848 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1854,puerto cielo,,-75.62629980378985,3.7632800312430312,POINT Z (-75.62629980378985 3.763280031243031 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1855,florestal,,-75.63101416230904,3.7714902086598894,POINT Z (-75.63101416230904 3.771490208659889 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1856,tres esquinas,,-75.65998946469102,3.750840314580738,POINT Z (-75.65998946469102 3.750840314580738 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1857,la mirada,,-75.65755947249818,3.7458352944705946,POINT Z (-75.65755947249818 3.745835294470595 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1858,el diviso,,-75.64838002853615,3.756172114961264,POINT Z (-75.64838002853615 3.756172114961264 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1859,santa lucía,,-75.66245252378333,3.735362037437064,POINT Z (-75.66245252378333 3.735362037437064 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1860,betania,,-75.66659060607694,3.734969368917402,POINT Z (-75.66659060607694 3.734969368917402 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1861,la unión,,-75.65384228510331,3.7284365558476384,POINT Z (-75.65384228510331 3.728436555847638 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1862,finlandia,,-75.65807924378149,3.726289279106643,POINT Z (-75.65807924378149 3.726289279106643 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1863,el horizonte,,-75.64192486483348,3.720431783480116,POINT Z (-75.64192486483348 3.720431783480116 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1864,las juntas,,-75.63618420380377,3.728647207387242,POINT Z (-75.63618420380377 3.728647207387242 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1865,la diamantina,,-75.6255628387162,3.732353223957997,POINT Z (-75.62556283871621 3.732353223957997 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1866,el tunal,,-75.61979077939183,3.73337173636881,POINT Z (-75.61979077939183 3.73337173636881 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1867,los laureles,,-75.6179041165876,3.7372155142745216,POINT Z (-75.6179041165876 3.737215514274522 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1868,la panela,,-75.6065727298682,3.727480040376068,POINT Z (-75.6065727298682 3.727480040376068 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1869,los altares,,-75.61276625608393,3.7445197864770665,POINT Z (-75.61276625608393 3.744519786477067 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,True
1870,bolivia,,-75.6208747565959,3.740974897656588,POINT Z (-75.6208747565959 3.740974897656588 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1871,bolivia,,-75.6221327248467,3.7488863284179748,POINT Z (-75.62213272484669 3.748886328417975 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1872,los andes,,-75.63084186742624,3.7070826903304477,POINT Z (-75.63084186742624 3.707082690330448 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1873,la angostura,,-75.61000181633169,3.702904005692957,POINT Z (-75.61000181633169 3.702904005692957 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1874,san isidro,,-75.60908006637943,3.70186004818405,POINT Z (-75.60908006637943 3.70186004818405 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1875,las plazas,,-75.60166943847894,3.697122051509955,POINT Z (-75.60166943847894 3.697122051509955 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,True
1876,parador betania,,-75.59819221061875,3.695626322069686,POINT Z (-75.59819221061875 3.695626322069686 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1877,la rivera,,-75.61602387277681,3.703144507714733,POINT Z (-75.61602387277681 3.703144507714733 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1878,lusitania,,-75.64598592148963,3.700156590701371,POINT Z (-75.64598592148963 3.700156590701371 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,True
1879,porvenir,,-75.62468019691806,3.6912087158386244,POINT Z (-75.62468019691806 3.691208715838624 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1880,bellavista,,-75.62798210568177,3.691349136938749,POINT Z (-75.62798210568177 3.691349136938749 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1881,la trota,,-75.60534389283083,3.7785364476385963,POINT Z (-75.60534389283083 3.778536447638596 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1882,la ceiba,,-75.60651268703765,3.772666050347226,POINT Z (-75.60651268703765 3.772666050347226 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1883,el corazón,,-75.60874075326984,3.7750132056819328,POINT Z (-75.60874075326984 3.775013205681933 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1884,guaraní,,-75.60025658532328,3.766508985725205,POINT Z (-75.60025658532328 3.766508985725205 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1885,la combita,,-75.59393910704104,3.7689190546593934,POINT Z (-75.59393910704104 3.768919054659393 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1886,la montañita,,-75.60136274093821,3.762969520000352,POINT Z (-75.60136274093821 3.762969520000352 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1887,florestal,,-75.59820572662002,3.756580049704551,POINT Z (-75.59820572662002 3.756580049704551 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1888,el palacio,,-75.592987511167,3.7502083044743526,POINT Z (-75.592987511167 3.750208304474353 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1889,la sonrisa,,-75.59750462615642,3.7476018257242876,POINT Z (-75.59750462615642 3.747601825724288 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1890,centro selva,,-75.5943642818588,3.7409698154190894,POINT Z (-75.5943642818588 3.740969815419089 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1891,paradero el pindal,,-75.59632748492594,3.725238347018931,POINT Z (-75.59632748492594 3.725238347018931 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1892,la margarita,,-75.59291323783667,3.72187099302748,POINT Z (-75.59291323783667 3.72187099302748 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1893,betania mesón,,-75.59690715462546,3.6944897162425376,POINT Z (-75.59690715462546 3.694489716242538 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1894,adventista,,-75.59719159515477,3.6966214025819073,POINT Z (-75.59719159515477 3.696621402581907 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1895,campo alegre,,-75.60290143703047,3.7074579797484115,POINT Z (-75.60290143703047 3.707457979748412 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1896,la primavera,,-75.67680853269616,3.698847081437642,POINT Z (-75.67680853269616 3.698847081437642 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1897,los laureles,,-75.60481466279467,3.73371865342504,POINT Z (-75.60481466279467 3.73371865342504 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1898,pensilvania,,-75.66465558489125,3.698398887510398,POINT Z (-75.66465558489125 3.698398887510398 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1899,minas de cobre,,-75.65412646451922,3.733936380076637,POINT Z (-75.65412646451922 3.733936380076637 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1900,el porvenir,,-75.6454265095185,3.725448588839138,POINT Z (-75.6454265095185 3.725448588839138 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1901,el briñez,,-75.65104269151497,3.712269250661445,POINT Z (-75.65104269151497 3.712269250661445 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,True
1902,berlín,,-75.67954420318449,3.7353822176877136,POINT Z (-75.67954420318449 3.735382217687714 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1903,san francisco,,-75.62295497521657,3.7781248579795097,POINT Z (-75.62295497521657 3.77812485797951 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1904,san miguel,,-75.61824918406664,3.776283575663834,POINT Z (-75.61824918406664 3.776283575663834 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1905,san joaquín,,-75.59872724108173,3.776217206201331,POINT Z (-75.59872724108173 3.776217206201331 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1906,las delicias,,-75.59661159891161,3.775978500094598,POINT Z (-75.59661159891161 3.775978500094598 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1907,la cañada,Cañada,-75.59760913335926,3.7718045590494937,POINT Z (-75.59760913335926 3.771804559049494 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,True
1908,el ecuador,,-75.59842962493865,3.7676862852581348,POINT Z (-75.59842962493865 3.767686285258135 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1909,los naranjos,,-75.61732485516826,3.770964794255089,POINT Z (-75.61732485516826 3.770964794255089 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1910,santa inés,,-75.62100437599156,3.7518492053912627,POINT Z (-75.62100437599156 3.751849205391263 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1911,las marías,,-75.64868330175943,3.75168324160819,POINT Z (-75.64868330175943 3.75168324160819 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1912,la tolda,,-75.65291314141943,3.740987705905732,POINT Z (-75.65291314141943 3.740987705905732 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1913,el descanso,,-75.64726149371344,3.7419524411954557,POINT Z (-75.64726149371344 3.741952441195456 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1914,las violetas,,-75.64633996632216,3.739835075552285,POINT Z (-75.64633996632216 3.739835075552285 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1915,la miranda,,-75.64459570696437,3.7365296917276734,POINT Z (-75.64459570696437 3.736529691727673 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,False
1916,el relámpago,,-75.64226742253311,3.7360221014162875,POINT Z (-75.64226742253311 3.736022101416288 0),2016-09-07T00:00:00+00:00,True,False,False,False,False,True
1917,la polonia,,-75.84899508203699,3.8247935784965743,POINT Z (-75.84899508203699 3.824793578496574 0),2016-08-24T00:00:00+00:00,True,False,False,False,False,False
1918,hacienda germania,Hacienda,-75.80159411769412,3.869454267598441,POINT Z (-75.80159411769412 3.869454267598441 0),2016-08-24T00:00:00+00:00,True,False,False,False,False,False
1919,el brillante,,-75.73412170671561,3.827011063776178,POINT Z (-75.73412170671561 3.827011063776178 0),2016-08-24T00:00:00+00:00,True,False,False,False,False,False
1920,las vegas,,-75.98358787286705,3.6927789179152306,POINT Z (-75.98358787286705 3.692778917915231 0),2016-09-01T00:00:00+00:00,True,False,False,False,False,True
1921,la playa,,-75.97879839535224,3.754136219638255,POINT Z (-75.97879839535224 3.754136219638255 0),2016-09-01T00:00:00+00:00,True,False,False,False,False,False
1922,agualinda,,-75.98390633814233,3.7569489003802103,POINT Z (-75.98390633814233 3.75694890038021 0),2016-09-01T00:00:00+00:00,True,False,False,False,False,False
1923,hacienda el cofre,Hacienda,-75.98339133121301,3.7562879581683575,POINT Z (-75.98339133121301 3.756287958168357 0),2016-09-01T00:00:00+00:00,True,False,False,False,False,False
1924,hacienda las hondas,Hacienda,-75.99431226242226,3.7652991296957894,POINT Z (-75.99431226242226 3.765299129695789 0),2016-09-01T00:00:00+00:00,True,False,False,False,False,False
1925,filadelfia,,-75.98997588603687,3.7727323911713166,POINT Z (-75.98997588603687 3.772732391171317 0),2016-09-01T00:00:00+00:00,True,False,False,False,False,False
1926,miravalle,,-75.9371686493657,3.778503218524083,POINT Z (-75.9371686493657 3.778503218524083 0),2016-09-01T00:00:00+00:00,True,False,False,False,False,False
1927,hacienda la torre,Hacienda,-75.98092515330202,3.780634143531663,POINT Z (-75.98092515330202 3.780634143531663 0),2016-09-01T00:00:00+00:00,True,False,False,False,False,False
1928,las auras,,-75.99730464958785,3.6985341923875716,POINT Z (-75.99730464958785 3.698534192387572 0),2016-09-01T00:00:00+00:00,True,False,False,False,False,False
1929,hacienda la esperanza,Hacienda,-75.98651482912064,3.744238390927806,POINT Z (-75.98651482912064 3.744238390927806 0),2016-09-01T00:00:00+00:00,True,False,False,False,False,False
1930,la honda,,-75.99010457675377,3.772447441899932,POINT Z (-75.99010457675377 3.772447441899932 0),2016-09-01T00:00:00+00:00,True,False,False,False,False,False
