,geographic_name,geometry,site_type,date_mod,dictionary,geo_database,google_maps,open_street_maps,aerial_photograph,cartographic_sheet,longitude,latitude
1880,Los Laureles,POINT Z (-75.53518757227438 3.901933902004345 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.53518757227438,3.901933902004345
1881,Balcones,POINT Z (-75.5297616820117 3.900355257512447 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.5297616820117,3.9003552575124467
1882,La Unión,POINT Z (-75.51955464774922 3.902658508401273 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.51955464774922,3.902658508401273
1883,Buenos Aires,POINT Z (-75.51818014752182 3.902527296976377 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.51818014752182,3.902527296976377
1884,La Fonda,POINT Z (-75.52075502733601 3.896007324881718 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.52075502733601,3.8960073248817175
1885,Santa Rita,POINT Z (-75.52149147871333 3.89181392514817 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.52149147871333,3.8918139251481705
1886,El Placer,POINT Z (-75.52274336200064 3.892159884392993 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.52274336200064,3.892159884392993
1887,El Mirador,POINT Z (-75.53065924226668 3.8895044056089 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.53065924226668,3.8895044056089
1888,La Esperanza,POINT Z (-75.53178375502991 3.89036328183606 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.5317837550299,3.8903632818360596
1889,Ventarrones,POINT Z (-75.53320046912462 3.889277384536107 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.53320046912462,3.889277384536107
1890,Las Violetas,POINT Z (-75.53448610084052 3.889304841651708 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.53448610084052,3.8893048416517075
1891,Los Naranjos,POINT Z (-75.53490431498115 3.891901413303985 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.53490431498115,3.891901413303985
1892,San Francisco,POINT Z (-75.53833183900066 3.894349282598715 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.53833183900066,3.894349282598715
1893,Patio Bonito,POINT Z (-75.53933346445358 3.892492332812561 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.53933346445358,3.892492332812561
1894,Mirasol,POINT Z (-75.51278442348273 3.900971437652121 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.51278442348273,3.900971437652121
1895,Los Naranjos,POINT Z (-75.51548323835678 3.897790664695179 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.51548323835678,3.8977906646951785
1896,El Descanso,POINT Z (-75.50115484609073 3.90102095222671 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.50115484609073,3.90102095222671
1897,El Brasil,POINT Z (-75.5009863690952 3.906275272897918 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.5009863690952,3.9062752728979184
1898,La Alcancía,POINT Z (-75.49987222486202 3.902804158777561 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.49987222486202,3.9028041587775606
1899,Agua Dulce,POINT Z (-75.50466555908524 3.897304511334531 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.50466555908524,3.897304511334531
1900,La Florencita,POINT Z (-75.49849552249337 3.901366827826563 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.49849552249337,3.901366827826563
1901,San Rafael,POINT Z (-75.50856154701823 3.894240453043412 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.50856154701823,3.8942404530434116
1902,Florián,POINT Z (-75.5037813581071 3.898745678258045 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.5037813581071,3.8987456782580447
1903,El Bosque,POINT Z (-75.50334772126116 3.895718668754961 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.50334772126116,3.8957186687549608
1904,Tres Esquinas,POINT Z (-75.50071994096345 3.897237002991202 0),,2015-04-28T00:00:00+00:00,False,True,False,False,False,False,-75.50071994096345,3.897237002991202
